Date,Open,High,Low,Close,Volume
27-10-20,79.783501,80.342247,79.139,80.212997,24580000
28-10-20,77.987,78.067497,75.731003,75.831001,36680000
29-10-20,76.117996,79.685501,76.112,78.362,40062000
30-10-20,83.605499,84.349998,80.223,81.050499,86582000
02-11-20,81.407997,83.038498,80.801498,81.301498,50708000
03-11-20,81.588997,83.084999,80.831001,82.510498,33234000
04-11-20,85.514,88.568253,85.301498,87.456497,71418000
05-11-20,89.050003,89.681999,87.525497,88.168503,41316000
06-11-20,87.697502,88.621498,87.017502,88.087502,33218000
09-11-20,89.544998,90.903,88.000999,88.150002,45366000
10-11-20,86.554497,88.150002,85.864998,87.019501,52722000
11-11-20,87.5,88.210999,87.368248,87.635498,25280000
12-11-20,87.3815,88.413498,87.279999,87.491997,24950000
13-11-20,87.8815,89.052002,87.227501,88.850998,29998000
16-11-20,88.584999,89.953499,88.384499,89.069,24936000
17-11-20,88.847,89.25,88.349998,88.5075,22942000
18-11-20,88.261497,88.6735,87.306999,87.338997,23470000
19-11-20,86.918999,88.4795,86.85025,88.195999,24998000
20-11-20,88.260498,88.699997,87.093002,87.109497,46270000
23-11-20,87.480003,87.695,85.886002,86.742996,43232000
24-11-20,86.525002,88.580002,86.384499,88.444,31560000
25-11-20,88.644501,88.927002,87.827003,88.571503,20916000
27-11-20,88.654503,90.199997,88.622002,89.6595,17698000
30-11-20,89.059196,89.403252,87.75,88.037003,36476000
01-12-20,88.718498,91.241501,88.468498,89.904999,34738000
02-12-20,89.904999,91.782501,89.473648,91.397499,24440000
03-12-20,91.2005,92.360001,91.1325,91.338501,24546000
04-12-20,91.225998,91.657997,90.849503,91.399498,27564000
07-12-20,90.949997,91.6185,90.289001,90.973999,26418000
08-12-20,90.504997,91.095001,89.810249,90.927498,21926000
09-12-20,90.600502,91.713501,88.390503,89.206497,30152000
10-12-20,88.489998,89.065498,87.015999,88.766502,27256000
11-12-20,88.153,89.222504,88,89.088501,24414000
14-12-20,88.75,89.869499,87.860748,88.002998,32004000
15-12-20,88.221001,88.570999,87.497498,88.388496,29646000
16-12-20,88.643997,88.650002,87.804001,88.150002,30270000
17-12-20,88.425499,88.589203,86.932999,87.394997,32494000
18-12-20,87.709,87.755501,86.011002,86.550499,80328000
21-12-20,85.675499,87.042503,84.949997,86.968498,36568000
22-12-20,86.721497,86.870247,85.628754,86.175003,18734000
23-12-20,86.405502,87.399498,86.251999,86.619003,20676000
24-12-20,86.75,87.300003,86.455498,86.942497,6936000
28-12-20,87.581749,89.5364,87.31675,88.804497,27860000
29-12-20,89.389503,89.622002,87.804497,87.935997,25988000
30-12-20,88.100502,88.254753,86.279999,86.975998,26122000
31-12-20,86.771004,87.946503,86.771004,87.594002,20238000
04-01-21,87.876999,88.032501,85.392502,86.412003,38038000
05-01-21,86.25,87.383499,85.900749,87.045998,22906000
06-01-21,85.1315,87.400002,84.949997,86.764503,52042000
07-01-21,87.002998,89.419998,86.852501,89.362503,45300000
08-01-21,89.399002,90.491997,88.67675,90.360497,41012000
11-01-21,89.303497,89.715752,88.026001,88.335999,24194000
12-01-21,87.695999,88.902,86.265503,87.327499,27140000
13-01-21,86.929001,88.251747,86.900497,87.720001,21882000
14-01-21,87.681,88.750504,86.669998,87.009003,23590000
15-01-21,86.9095,87.800003,86.077499,86.809502,26844000
19-01-21,87.612503,90.463753,87.072998,89.542999,34692000
20-01-21,91.572998,95.185501,91.276497,94.345001,49806000
21-01-21,94.900002,96.742996,94.355499,94.5625,41278000
22-01-21,94.783997,95.547501,94.087997,95.052498,25442000
25-01-21,96.033501,96.478996,93.376503,94.970001,38546000
26-01-21,94.442001,96.25,94.21225,95.862,26262000
27-01-21,94.126503,94.5,90.449997,91.539497,54966000
28-01-21,92.196999,94.941498,92.132004,93.155502,35462000
29-01-21,92.308502,92.863998,90.510002,91.787003,32252000
01-02-21,92.678497,96.119598,92.546501,95.067497,32044000
02-02-21,96.127998,97.788002,95.724503,96.375504,45474000
03-02-21,103.650002,105.824997,100.918999,103.503502,82364000
04-02-21,103.444504,103.927498,102.129501,103.1185,37046000
05-02-21,103.5,105.125504,102.966499,104.900002,30702000
08-02-21,105.295502,106.177353,103.599998,104.6455,24838000
09-02-21,103.927002,105.2565,103.927002,104.175499,17798000
10-02-21,104.710503,105.418503,103.154503,104.768997,22710000
11-02-21,104.975502,105.101501,103.865997,104.794502,18914000
12-02-21,104.512497,105.441002,104.156502,105.205498,17114000
16-02-21,105.218002,107.634003,105.218002,106.095001,22676000
17-02-21,105,106.682999,104.945999,106.415497,21418000
18-02-21,105.519501,106.636749,105.185501,105.860001,22432000
19-02-21,105.963501,106.526497,104.870499,105.056999,29148000
22-02-21,103.349998,104.570999,103.107002,103.244003,27350000
23-02-21,101.250504,104.100502,100.100998,103.542999,33348000
24-02-21,102.091499,105.039001,101.906502,104.758499,24966000
25-02-21,103.372498,104.744003,101.064499,101.568001,36568000
26-02-21,102.526001,103.550499,100.803001,101.843002,41670000
01-03-21,102.825996,104.325996,102.305,104.0755,28090000
02-03-21,103.809502,105.218498,103.563004,103.792,22692000
03-03-21,103.360497,104.425903,100.5,101.335503,29684000
04-03-21,101.168503,104.461998,101.013496,102.454498,42360000
05-03-21,103.655998,105.905502,102.320747,105.427002,43904000
08-03-21,105.056503,106.440498,101.080498,101.208504,32948000
09-03-21,103.5,103.902,102.391502,102.635002,33946000
10-03-21,103.587997,103.75,101.668503,102.751503,25372000
11-03-21,103.703003,106.285004,103.619003,105.738503,24782000
12-03-21,104.25,104.513,102.377502,103.096001,34516000
15-03-21,103.114998,103.352997,102.175499,103.324501,25962000
16-03-21,103.949501,106.178001,103.5,104.625999,29832000
17-03-21,103.801498,105.488998,102.699997,104.554001,25980000
18-03-21,103.050003,103.775002,101.677498,101.810997,27228000
19-03-21,102.102501,102.654999,100.884003,102.160004,46298000
22-03-21,102.092003,102.899498,101.303497,101.929497,39096000
23-03-21,102.584999,103.615097,101.960999,102.648003,27340000
24-03-21,103.268501,103.9105,102.077751,102.252998,23080000
25-03-21,102.240501,102.943497,100.536499,102.218002,28378000
26-03-21,101.943001,102.5495,100.700996,101.777496,29870000
29-03-21,101.393997,102.921501,100.780998,102.797501,24596000
30-03-21,102.8815,103.539001,102.2015,102.777,20732000
31-03-21,102.956001,104.666351,102.83725,103.431503,29198000
01-04-21,104.897499,107.147003,104.844498,106.887497,33980000
05-04-21,107.647003,111.865501,107.581001,111.277496,43298000
06-04-21,111.125,111.883003,110.739998,111.237503,27060000
07-04-21,111.306503,112.75,111.266502,112.484001,25798000
08-04-21,113.898003,114.200249,112.884003,113.272003,27166000
09-04-21,112.834999,114.452003,112.685699,114.293999,20888000
12-04-21,113.3125,113.765999,111.923248,112.739502,31318000
13-04-21,113.073502,113.860497,112.804497,113.363503,23310000
14-04-21,113.758003,113.899498,112.459503,112.741997,20220000
15-04-21,113.848999,115.329849,113.300003,114.833,27472000
16-04-21,115.150002,115.321999,114.222504,114.888,22596000
19-04-21,114.598999,115.922501,114.39225,115.120003,24688000
20-04-21,115.394501,115.480003,113.585503,114.681503,21774000
21-04-21,114.262497,114.765999,112.928497,114.664497,23930000
22-04-21,114.661499,115.188103,112.822502,113.396004,21096000
23-04-21,114.1735,116.291,113.9105,115.764999,28670000
26-04-21,115.996498,117.063004,115.692001,116.336998,20834000
27-04-21,116.800003,116.872498,115.213501,115.356003,31972000
28-04-21,120.357246,122.618896,118.7425,118.995499,59728000
29-04-21,120.516502,121.825996,120.113998,121.494499,39554000
30-04-21,120.224503,121.357002,120.108002,120.505997,39142000
03-05-21,120.136002,120.985001,119.224998,119.758499,33788000
04-05-21,118.487,118.962997,115.584999,117.712502,35120000
05-05-21,118.420998,119.110001,117.570503,117.836998,21806000
06-05-21,117.531998,119.135498,117.116898,119.067497,20618000
07-05-21,120,120.820503,119.5,119.934502,23272000
10-05-21,118.744499,118.900002,116.736504,117.083,26006000
11-05-21,114.593002,116.099998,114.150002,115.438004,32110000
12-05-21,113.085503,114.268501,111.502502,111.954002,34934000
13-05-21,113.054497,113.830048,112.136002,113.098503,26670000
14-05-21,114.591499,116.056999,114.166,115.807999,26624000
17-05-21,115.466003,116.167,114.75,116.070503,19842000
18-05-21,116.845299,117.157501,115.157997,115.171501,17302000
19-05-21,113.220001,115.837997,113.176003,115.435501,19350000
20-05-21,116.402,118.016998,116.054497,117.804497,23832000
21-05-21,118.2995,118.449997,117.1185,117.254997,22832000
24-05-21,118.349998,120.924004,118.005501,120.333504,21244000
25-05-21,121,121.644501,120.149498,120.453499,18838000
26-05-21,120.641747,122.147202,120.625748,121.676498,21856000
27-05-21,121.847,122,120.099998,120.125504,38962000
28-05-21,121.098,121.406998,120.384499,120.578003,24108000
01-06-21,121.099998,121.898552,120.244003,121.490501,19166000
02-06-21,121.765503,122.099998,120.209999,121.064003,17158000
03-06-21,119.750999,120.487251,119.141502,120.230499,18346000
04-06-21,121.125999,122.692947,120.888496,122.587997,25948000
07-06-21,122.566002,123.400002,122.05365,123.304497,23850000
08-06-21,123.995003,124.724747,123.412003,124.142502,25060000
09-06-21,124.974998,125.25,124.366501,124.57,20126000
10-06-21,124.7005,126.163002,124.699997,126.080002,31234000
11-06-21,126.246002,126.349503,124.914497,125.696503,25240000
14-06-21,125.669502,126.411499,125.046997,126.351997,22550000
15-06-21,126.522003,126.862,125.648499,126.032997,22182000
16-06-21,126.247498,126.523499,124.149948,125.696503,26316000
17-06-21,125.523003,127.196503,125.514999,126.371002,25756000
18-06-21,125.705498,126.389,124.602997,125.567497,53306000
21-06-21,125.739998,127.036751,125.134247,126.455002,26256000
22-06-21,126.449997,127.269997,126.026497,126.999496,20984000
23-06-21,126.550003,127.795998,126.251999,126.461502,19694000
24-06-21,127.053497,127.5355,126.959999,127.281998,18934000
25-06-21,126.957001,127.504997,126.444,126.995003,33484000
28-06-21,127,127.336998,125.973801,126.819504,28110000
29-06-21,126.772499,127,125.436996,126.018501,20950000
30-06-21,125.653549,125.800003,124.7575,125.316002,24006000
01-07-21,124.849747,126.462502,124.849747,126.3685,17120000
02-07-21,126.8395,128.848007,126.768997,128.718994,21160000
06-07-21,129.449493,129.884506,128.408997,129.770996,21350000
07-07-21,130.341003,130.639893,129.759995,130.077499,16680000
08-07-21,128.25,130.032501,128.039993,129.177002,19780000
09-07-21,128.944504,129.849503,128.943497,129.574493,15106000
12-07-21,129.833496,130.770004,129.600006,130.563995,16944000
13-07-21,130.8815,132.042007,130.636993,130.994507,16618000
14-07-21,131.901505,132.996002,131.897995,132.082504,17912000
15-07-21,132.5,132.595001,130.598007,131.266495,16586000
16-07-21,131.641006,132.182999,130.821503,131.845505,14856000
19-07-21,131.155502,131.246994,128.537003,129.253998,25710000
20-07-21,130.003998,132.001343,129.1884,131.101501,19084000
21-07-21,130.787003,132.617249,130.601501,132.600494,14742000
22-07-21,132.649994,133.504501,132.399994,133.328506,13608000
23-07-21,135.259995,138.808502,134.7005,137.815994,26378000
26-07-21,138.25,139.712997,137.651001,139.644501,23052000
27-07-21,140.011002,140.011002,135.100006,136.796494,42164000
28-07-21,138.561996,139.675995,136.350006,136.3815,54688000
29-07-21,136.3806,137.151505,136.138,136.540497,19284000
30-07-21,135.511002,135.771347,134.814194,135.220993,23954000
02-08-21,135.484497,136.020493,134.669495,135.989502,20140000
03-08-21,136,136.335495,134.183502,136.279999,19064000
04-08-21,136.249496,136.537994,135.414993,136.028503,16528000
05-08-21,136.028503,136.949997,135.600006,136.940002,11866000
06-08-21,136.294998,137.080048,136.046494,137.035995,13560000
09-08-21,136.949005,138.321503,136.428757,138.001999,12374000
10-08-21,138.079498,138.551498,137.226501,138.096497,16034000
11-08-21,138.283005,138.847748,137.350006,137.689499,15204000
12-08-21,137.712997,138.417999,136.779007,138.389496,14646000
13-08-21,138.357498,138.673996,138.005005,138.406006,12580000
16-08-21,138,138.990494,136.165756,138.916,18040000
17-08-21,138.190994,138.718506,136.787506,137.300507,21272000
18-08-21,137.115494,138.294006,136.421005,136.570007,14934000
19-08-21,135.467499,137.451996,135.356003,136.913498,18296000
20-08-21,137.082993,138.614502,136.466995,138.436996,15564000
23-08-21,138.998505,142.177002,138.747955,141.099503,21090000
24-08-21,141.543503,143.007507,141.3535,142.398499,15126000
25-08-21,142.882996,143.313004,142.439499,142.949997,12838000
26-08-21,142.6185,143.134796,142.091507,142.123001,14922000
27-08-21,142.112503,145.011002,142.020004,144.550507,24562000
30-08-21,144.704498,146.489502,144.600006,145.469498,16916000
31-08-21,145.884506,146.112,145,145.462006,26756000
01-09-21,145.649994,146.820496,145.614502,145.841995,15824000
02-09-21,145.949493,146.324997,144.106506,144.218994,21844000
03-09-21,144.145996,145.376999,143.505005,144.774994,19104000
07-09-21,144.749496,145.824005,144.541,145.518997,15170000
08-09-21,145.393494,145.550995,144.199997,144.883499,15486000
09-09-21,144.883499,145.669495,144.434006,144.913498,14798000
10-09-21,145.443497,146.018997,141.741501,141.921005,32896000
13-09-21,143.201004,144.190994,142.282501,143.464996,20176000
14-09-21,144.160995,144.727493,142.905502,143.406006,18916000
15-09-21,143.759003,145.581497,142.255997,145.205994,20648000
16-09-21,145.121002,145.199997,143.416351,144.373505,20292000
17-09-21,143.798492,144.249496,141.061493,141.463501,60040000
20-09-21,139.000198,139.362503,137.052994,139.016998,34918000
21-09-21,140.117004,140.8116,138.905502,139.6465,18130000
22-09-21,140.050507,141.583496,139.471756,140.938507,22068000
23-09-21,141.609497,142.252457,141.096497,141.826508,17272000
24-09-21,140.945999,142.903503,140.850494,142.632996,14950000
27-09-21,141.585495,142.5,140.5,141.501007,18844000
28-09-21,139.088501,139.606506,135.699997,136.184006,42190000
29-09-21,137.109695,137.398499,134.25,134.520996,26338000
30-09-21,134.324997,135.589996,133,133.265503,35294000
01-10-21,133.554504,137.070999,133.377502,136.462494,28388000
04-10-21,135.699493,135.699997,131.166504,133.764999,31530000
05-10-21,134,137.362,134,136.177002,24126000
06-10-21,134.625504,137.852005,134.486496,137.354004,19764000
07-10-21,138.863007,140.154449,138.563004,139.185501,18250000
08-10-21,139.906006,140.317001,139.429352,140.056,18924000
11-10-21,139.800003,140.763657,138.806503,138.847504,16584000
12-10-21,139.637497,139.695007,136.25,136.712997,22536000
13-10-21,137.75,138.550003,136.976501,137.899994,16380000
14-10-21,139.951996,141.651505,139.339005,141.412003,21426000
15-10-21,142.199997,142.199997,141.064499,141.675003,21250000
18-10-21,141.213501,142.998749,141.213501,142.960495,16564000
19-10-21,143.291504,144.106995,143.095993,143.822006,15316000
20-10-21,144.222504,144.247757,141.912003,142.414993,17940000
21-10-21,142.192001,142.849503,141.636993,142.780502,14850000
22-10-21,140.350998,141.558502,137.170502,138.625,30182000
25-10-21,138.810501,139.205795,136.748505,138.772995,21082000
26-10-21,140.606003,140.839493,139.005493,139.671997,28258000
27-10-21,139.902496,149.117996,139.902496,146.427505,51850000
28-10-21,147.298996,147.4245,144.763504,146.128998,32418000
29-10-21,145.520004,148.613007,145.166504,148.270493,28954000
01-11-21,148.164993,148.399506,143.579498,143.774002,32272000
02-11-21,144.809402,146.920502,144.641006,145.863007,21150000
03-11-21,146.274994,146.910507,145.053497,146.789993,17886000
04-11-21,147.199997,149.949997,146.634995,148.682999,24700000
05-11-21,149.3535,150.570755,148.651993,149.240997,20408000
08-11-21,150,151.0345,149.119995,149.351501,18388000
09-11-21,149.746002,150.378494,147.507004,149.248505,16876000
10-11-21,148.00975,148.699997,145.324997,146.626007,22708000
11-11-21,147.106995,148.502243,146.694504,146.748001,12464000
12-11-21,147.831497,149.859497,146.453995,149.645493,17048000
15-11-21,150,150.477005,148.652496,149.388,16248000
16-11-21,149.170502,149.832504,148.350006,149.076004,17254000
17-11-21,149.229004,149.626007,148.563004,149.061996,15290000
18-11-21,149.145996,151.610001,148.998505,150.709,26658000
19-11-21,151,151.850006,149.887497,149.952499,19766000
22-11-21,150.141754,150.744507,147.005493,147.078506,24608000
23-11-21,147.113007,147.694,144.889496,146.757004,18126000
24-11-21,146.350006,147,145.199005,146.717499,16464000
26-11-21,145.015503,145.296997,142.485504,142.806,16992000
29-11-21,144.298492,146.862,144.298492,146.113998,26276000
30-11-21,145.450256,146.628494,142.065994,142.451996,41590000
01-12-21,144.212494,146.499146,141.5,141.617996,28476000
02-12-21,141.824005,144.675003,140.981995,143.776505,21250000
03-12-21,144.495499,145.212997,141.149994,142.520493,26688000
06-12-21,143.574005,144.351501,140.647003,143.796494,22198000
07-12-21,145.949997,148.300003,145.702499,148.036499,23258000
08-12-21,148.331497,149.156494,147.199997,148.720505,18964000
09-12-21,148.175995,149.604996,147.529007,148.106003,18580000
10-12-21,149.100006,149.399994,147.357498,148.675003,21634000
13-12-21,148.444,148.5625,146.360001,146.704498,24104000
14-12-21,144.770004,145.442001,142.242493,144.970505,24778000
15-12-21,144.365997,147.517242,142.705505,147.3685,27280000
16-12-21,148.076996,148.551498,144.092499,144.838501,27400000
17-12-21,142.714493,144.460098,141.787994,142.802994,43404000
20-12-21,140.679596,142.610504,140.25,142.401505,20264000
21-12-21,143.149994,144.692047,141.735001,144.220505,19548000
22-12-21,144.100006,147.302994,143.962997,146.949005,18438000
23-12-21,147.089493,148.572601,146.950851,147.142502,13818000
27-12-21,147.463501,148.426498,147.25,148.063995,13256000
28-12-21,148.374496,148.374496,145.935501,146.447998,18624000
29-12-21,146.429504,147.183746,145.504501,146.504501,17022000
30-12-21,146.449997,147.0625,145.758499,146.002502,12978000
31-12-21,145.544006,146.365005,144.677505,144.679504,17298000
03-01-22,144.475494,145.550003,143.502502,145.074493,25214000
04-01-22,145.550507,146.610001,143.816147,144.416504,22928000
05-01-22,144.181,144.298004,137.523499,137.653503,49642000
06-01-22,137.497498,139.686005,136.763504,137.550995,29050000
07-01-22,137.904999,138.254745,135.789001,137.004501,19408000
10-01-22,135.098999,138.639999,133.140503,138.574005,34096000
11-01-22,138.180496,140.329498,136.813507,140.017502,23502000
12-01-22,141.554504,142.814255,141.112,141.647995,23642000
13-01-22,141.8405,143.185501,138.914001,139.130997,26566000
14-01-22,137.5,141.2005,137.5,139.786499,23826000
18-01-22,136.600006,137.391495,135.617004,136.290497,27382000
19-01-22,136.938507,138.399506,135.5,135.651993,20796000
20-01-22,136.514008,137.912003,133.144501,133.5065,21930000
21-01-22,133.011993,134.760498,130.001007,130.091995,41920000
24-01-22,126.027496,130.778503,124.641953,130.371994,55148000
25-01-22,128.435501,129.338501,126.377998,126.735497,36008000
26-01-22,130.592499,132.807495,127.153503,129.240005,39630000
27-01-22,131.360992,132.609955,128.945007,129.121002,30248000
28-01-22,130,133.370499,128.694504,133.289505,30518000
31-01-22,134.197998,135.843506,132.274002,135.698502,34056000
01-02-22,137.835007,138.199997,134.568253,137.878494,51204000
02-02-22,151.863495,152.100006,145.557495,148.036499,89750000
03-02-22,145.294998,149.117706,142.205002,142.650497,56930000
04-02-22,143.016998,144.535248,139.817505,143.016006,49224000
07-02-22,143.709,143.846497,138.699005,138.938004,44610000
08-02-22,138.991257,139.837097,136.873001,139.212997,34256000
09-02-22,140.849747,142.175507,140.376999,141.453003,28628000
10-02-22,139.5,141.431,138.050003,138.602493,33018000
11-02-22,138.75,139.283249,133.288498,134.130005,38808000
14-02-22,133.365494,136.166504,133.302002,135.300003,26792000
15-02-22,137.471497,137.899994,135.539505,136.425507,26578000
16-02-22,136.430496,137.945999,134.823654,137.487503,25610000
17-02-22,136.149994,136.839493,132.201996,132.308502,30968000
18-02-22,133.037506,133.824005,130.307053,130.467499,31858000
22-02-22,129.985001,131.900757,127.740997,129.402496,38906000
23-02-22,131.078506,131.748993,127.503502,127.584999,26432000
24-02-22,125,133.037003,124.764503,132.673492,43166000
25-02-22,133.525497,135.389008,131.764999,134.519501,26236000
28-02-22,133.2845,135.640503,132.825256,134.891006,29676000
01-03-22,134.479996,136.110992,133.378494,134.167999,24640000
02-03-22,134.608246,135.615494,133.432495,134.751495,23966000
03-03-22,135.9785,136.713806,133.431,134.307999,19780000
04-03-22,133.382507,134.199005,130.408493,132.121994,24446000
07-03-22,131.904007,131.904007,126.410004,126.4645,39178000
08-03-22,126.250504,131.246506,125.860748,127.278503,35250000
09-03-22,131.399994,134.198502,130.087997,133.865997,32258000
10-03-22,131.462494,133.538498,131.401001,132.682007,24266000
11-03-22,133.999496,134.199997,130.296494,130.475494,26600000
14-03-22,130.572998,131.026001,126.413002,126.740997,30254000
15-03-22,127.741501,130.517242,126.568001,129.660507,30292000
16-03-22,131,133.770996,129.201004,133.690506,32058000
17-03-22,133.320999,134.739502,132.718994,134.600494,23994000
18-03-22,133.884003,136.913498,132.932007,136.801498,45900000
21-03-22,136.847504,137.582504,134.611496,136.4785,26632000
22-03-22,136.5,141.5,136.5,140.277496,29776000
23-03-22,139.138504,140.024994,138.166504,138.503494,25302000
24-03-22,139.272507,141.3965,138.039398,141.311996,20544000
25-03-22,141.753998,141.959503,139.699493,141.5215,19270000
28-03-22,140.684494,141.976501,139.828156,141.949997,23774000
29-03-22,143.160507,144.162506,142.483994,143.25,28678000
30-03-22,142.869995,143.480499,142.167999,142.644501,21046000
31-03-22,142.448502,142.644501,139.619003,139.649506,29516000
01-04-22,140.009995,140.949997,138.796997,140.699997,23480000
04-04-22,140.824493,144.043747,140.824493,143.642502,19076000
05-04-22,143.399506,143.589996,140.943497,141.063004,19256000
06-04-22,139.161499,139.848495,136.418106,137.175995,23574000
07-04-22,136.617996,137.701508,134.857254,136.464996,19448000
08-04-22,136.25,136.25,133.752502,134.010498,16434000
11-04-22,132.899994,132.939194,129.617493,129.796494,24188000
12-04-22,132.423492,132.423492,127.575996,128.374496,23004000
13-04-22,128.626495,130.655746,128.438599,130.285995,19542000
14-04-22,130.649506,130.710251,127.111504,127.252998,23484000
18-04-22,127.410004,128.712006,126.578453,127.960999,14918000
19-04-22,128.076996,130.903748,127.4515,130.531006,22720000
20-04-22,131.283997,131.923492,127.894051,128.245499,22610000
21-04-22,129.350006,130.307495,124.650002,124.9375,30158000
22-04-22,125,125.452003,119.140503,119.613998,46410000
25-04-22,119.429497,123.278,118.769249,123.25,34522000
26-04-22,122.75,122.75,119.16185,119.505997,49394000
27-04-22,114.373001,117.5,113.124252,115.0205,62238000
28-04-22,117.114998,120.438499,115.143898,119.411499,36790000
29-04-22,117.578003,118.959999,114.694,114.966499,33694000
02-05-22,113.906502,117.3395,113.399498,117.156998,30280000
03-05-22,116.764999,119.300003,116.626999,118.129501,21216000
04-05-22,118.003502,123.142998,115.738503,122.574997,33232000
05-05-22,120.220497,121.233253,115.182503,116.746498,43090000
06-05-22,115.518997,117.498497,114.142998,115.660004,35310000
09-05-22,113.303497,115.562897,112.551498,113.084,34520000
10-05-22,116.040497,116.691002,113.383301,114.584503,31158000
11-05-22,113.710503,116.670998,113.650002,113.960999,36502000
12-05-22,111.938004,114.856499,110.113503,113.161003,41464000
13-05-22,114.845497,118.084999,114,116.515503,29738000
16-05-22,115.384003,116.607498,114.334999,114.792503,23282000
17-05-22,117.227501,117.227501,115.337502,116.7015,21576000
18-05-22,115.237503,115.695648,112.141998,112.401001,27982000
19-05-22,111.841003,113.587502,110.468002,110.745499,29192000
20-05-22,112.085503,112.550003,106.373001,109.313004,37586000
23-05-22,110.103996,112.005501,109.154251,111.666496,31558000
24-05-22,106.377502,106.394997,102.208,105.926003,60386000
25-05-22,105.141998,106.544701,104.21125,105.8395,37900000
26-05-22,106.050499,108.955254,105.487999,108.295998,30288000
27-05-22,109.788498,112.867996,109.550003,112.799004,29924000
31-05-22,113.079002,116.433502,112.572502,114.039001,51302000
01-06-22,114.931503,117.399002,113.550499,114.137001,28630000
02-06-22,114.188004,117.898003,113.307999,117.746002,27472000
03-06-22,115.9925,116.364502,113.667999,114.564003,25052000
06-06-22,116.7425,119.398499,116.528297,117.010498,23786000
07-06-22,115.648003,117.74865,115.125504,117.2295,26414000
08-06-22,116.876503,118.646004,116.696747,117.237999,22544000
09-06-22,116.341499,118.349998,114.866997,114.917999,23142000
10-06-22,112.78125,113.497002,110.861,111.427498,31324000
13-06-22,107.445999,109.218498,106.588051,106.876503,36756000
14-06-22,106.889999,108.457497,106.351997,107.194,25480000
15-06-22,108.899498,112.063004,108.118752,110.390503,33192000
16-06-22,108.149498,109.290497,105.792503,106.636002,35314000
17-06-22,106.535004,109.249496,105.628548,107.865501,43516000
21-06-22,109.702003,112.672997,109.293503,112.014999,39010000
22-06-22,111.163002,113.769501,110.724297,112.033997,23922000
23-06-22,112.949997,113.196503,111.028999,112.684502,24710000
24-06-22,113.602997,118.637497,113.602997,118.538002,39122000
27-06-22,118.934998,119.25,116.000748,116.622498,32840000
28-06-22,116.350998,117.856499,112.444,112.571503,28232000
29-06-22,112.148499,113.664497,111.554001,112.2565,18628000
30-06-22,110.499496,111.329803,107.309998,109.372498,38046000
01-07-22,108.336998,109.806351,107.105003,109.081001,31028000
05-07-22,107.514503,114.052597,106.249496,113.887001,36398000
06-07-22,114.092003,116.351997,112.250504,115.213501,28852000
07-07-22,116.008003,119.862,115.533997,119.306,32184000
08-07-22,117.550003,120.434998,117.514,120.168503,29082000
11-07-22,118.650002,118.794502,116.234497,116.522499,26718000
12-07-22,116.838501,117.849503,114.614998,114.849503,24970000
13-07-22,112.639,115.156998,111.822998,112.186996,38958000
14-07-22,110.825996,111.987503,109.3255,111.440002,32366000
15-07-22,112.962997,114.000504,111.822502,112.766998,34330000
18-07-22,113.440002,114.800003,109.300003,109.910004,33354000
19-07-22,111.730003,114.809998,110.5,114.620003,30992300
20-07-22,114.059998,116.330002,113.260002,114.699997,26780100
21-07-22,115.089996,115.209999,111.910004,115.040001,27267800
22-07-22,111.809998,113.18,107.599998,108.360001,44455300
25-07-22,108.879997,110.580002,107.010002,108.209999,28289900
26-07-22,107.43,107.739998,104.760002,105.440002,36626600
27-07-22,109.599998,114.400002,108.419998,113.599998,41474600
28-07-22,112.800003,114.699997,111.850998,114.589996,23303800
29-07-22,113.400002,116.900002,113.230003,116.639999,31336200
01-08-22,115.529999,117.120003,114.690002,115.480003,22856200
02-08-22,114.43,117.080002,114.260002,115.900002,17911000
03-08-22,116.339996,119.419998,116.150002,118.779999,25302800
04-08-22,118.300003,119.5,117.709999,118.870003,15757700
05-08-22,116.93,118.860001,116.709999,118.220001,15615700
08-08-22,119.120003,120.860001,117.830002,118.139999,17061100
09-08-22,117.989998,118.199997,116.559998,117.5,15424300
10-08-22,119.589996,121.779999,119.360001,120.650002,20497000
11-08-22,122.080002,122.339996,119.550003,119.82,16671600
12-08-22,121.160004,122.650002,120.400002,122.650002,16121100
15-08-22,122.209999,123.260002,121.57,122.879997,15525000
16-08-22,122.32,123.227997,121.535004,122.510002,15626200
17-08-22,120.93,122.150002,120.199997,120.32,17589200
18-08-22,120.230003,121.690002,119.550003,120.860001,15652000
19-08-22,119.870003,120,117.669998,118.120003,20187000
22-08-22,116.099998,116.5,114.669998,115.07,19316000
23-08-22,114.32,115.93,114.300003,114.769997,14390700
24-08-22,114.449997,115.717003,113.779999,114.699997,16051200
25-08-22,115.150002,117.779999,115.050003,117.699997,14874700
26-08-22,115.809998,116.599998,111.220001,111.300003,31698700
29-08-22,110.779999,111.959999,109.809998,110.339996,20386100
30-08-22,111.029999,111.370003,108.800003,109.910004,20548200
31-08-22,111.629997,111.769997,109.050003,109.150002,25898000
01-09-22,109.199997,111.220001,108.190002,110.550003,22784400
02-09-22,111.339996,111.675003,108.129997,108.68,20618100
06-09-22,108.135002,108.879997,106.510002,107.480003,20565100
07-09-22,107.760002,110.989998,107.614998,110.480003,22987200
08-09-22,109.18,110.580002,108.059998,109.419998,21660700
09-09-22,110.050003,112,110,111.779999,21732900
12-09-22,111.989998,112.639999,110.93,111.870003,19732900
